Row ID,Ship Mode,Segment,City,State,Country,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority,order_day,order_month,order_year,ship_year,ship_month,ship_day,discount_bracket,pib_country,ship_mode_binned,Market_binned
14925,2,1,2,7,6,2,1,3,30.66,2.0,0.0,1.5,3.05,3,23,10,2012,2012,10,28,0,2683830000000.0,1.0,4
18934,3,2,2,7,18,6,1,15,38.13,1.0,0.0,10.29,3.05,3,3,9,2011,2011,9,8,0,8106590716.75,0.0,4
20895,3,0,2,7,18,11,1,10,45.792,8.0,0.47,-35.568,3.05,3,18,6,2014,2014,6,23,1,9297230738.0,0.0,0
22084,3,2,2,9,0,8,1,15,177.633,9.0,0.1,25.623,3.05,3,25,6,2012,2012,6,29,0,1546510000000.0,0.0,0
22376,3,1,2,7,18,7,1,14,43.8,5.0,0.5,-13.2,3.05,3,1,4,2011,2011,4,5,1,8106590716.75,0.0,0
23191,3,0,2,4,0,8,1,12,46.98,3.0,0.1,19.26,3.05,3,1,11,2013,2013,11,5,0,1576340000000.0,0.0,0
23211,3,2,2,7,18,11,0,5,133.8966,2.0,0.27,-38.5434,3.05,3,25,6,2013,2013,6,30,1,8747773729.5,0.0,0
23267,3,0,2,7,2,7,1,12,56.94,2.0,0.0,1.08,3.05,3,21,5,2014,2014,5,25,0,10475700000000.0,0.0,0
25649,2,1,2,7,11,11,1,12,71.9316,4.0,0.47,-63.7884,3.05,3,8,3,2011,2011,3,10,1,892969000000.0,1.0,0
26009,2,0,2,7,18,11,1,7,65.4921,3.0,0.47,1.2321,3.05,3,19,5,2011,2011,5,24,1,8106590716.75,1.0,0
27685,2,0,2,7,2,7,1,10,45.15,5.0,0.0,16.65,3.05,3,4,12,2014,2014,12,9,0,10475700000000.0,1.0,0
29493,3,1,2,7,18,3,0,9,94.68,2.0,0.0,1.86,3.05,3,24,9,2013,2013,9,28,0,8747773729.5,0.0,0
30765,3,1,2,7,15,8,1,10,64.08,6.0,0.0,21.06,3.05,3,23,5,2011,2011,5,29,0,168291000000.0,0.0,0
30967,0,1,2,7,15,8,1,8,15.084,2.0,0.4,-5.316,3.05,1,19,11,2014,2014,11,19,1,201313000000.0,1.0,0
31983,1,0,2,7,23,10,1,10,14.62,2.0,0.0,6.8714,3.05,1,5,7,2011,2011,7,8,0,15542600000000.0,1.0,2
35174,3,0,2,7,23,10,1,3,38.19,5.0,0.7,-26.733,3.05,3,29,10,2013,2013,11,3,2,16784800000000.0,0.0,2
36560,1,2,2,11,23,2,2,0,46.688,4.0,0.2,-2.918,3.05,3,7,9,2011,2011,9,10,0,15542600000000.0,1.0,2
37185,3,0,2,7,23,10,1,12,45.68,2.0,0.0,21.0128,3.05,3,7,5,2012,2012,5,12,0,16197000000000.0,0.0,2
38384,2,0,0,0,23,12,1,14,99.87,3.0,0.0,23.9688,3.05,3,4,8,2014,2014,8,7,0,17527200000000.0,1.0,2
39755,3,0,2,11,23,2,1,3,25.68,3.0,0.8,-39.804,3.05,3,25,8,2011,2011,8,29,3,15542600000000.0,0.0,2
41065,3,2,2,0,23,12,1,12,50.04,6.0,0.0,25.02,3.05,3,8,12,2014,2014,12,15,0,17527200000000.0,0.0,2
41474,3,0,2,7,17,0,2,6,37.755,1.0,0.7,-28.965,3.05,3,6,6,2012,2012,6,13,2,455502000000.0,0.0,1
44548,3,1,2,7,18,0,1,8,55.2,4.0,0.0,10.44,3.05,3,10,10,2011,2011,10,15,0,8106590716.75,0.0,1
45959,3,1,2,7,18,4,1,15,42.15,1.0,0.0,14.31,3.05,2,12,8,2014,2014,8,19,0,9297230738.0,0.0,3
48160,3,0,2,7,18,4,1,3,51.27,1.0,0.0,17.94,3.05,3,11,6,2014,2014,6,16,0,9297230738.0,0.0,3
48991,2,2,2,7,18,9,1,14,16.5,1.0,0.0,4.11,3.05,1,8,12,2014,2014,12,10,0,9297230738.0,1.0,2
3555,3,0,2,7,9,2,0,5,36.768,2.0,0.4,-18.392,3.05,3,6,10,2012,2012,10,12,1,18400538859.0,0.0,5
9474,1,0,2,7,18,10,1,8,8.24,1.0,0.0,0.4,3.05,0,22,6,2011,2011,6,25,0,8106590716.75,1.0,5
3399,3,2,2,7,3,1,1,14,35.24,2.0,0.0,8.08,3.05,3,24,6,2014,2014,6,28,0,80656000000.0,0.0,5
6524,3,2,2,7,4,1,1,12,42.528,3.0,0.2,11.148,3.05,3,5,3,2014,2014,3,11,0,67179914027.0,0.0,5
1595,2,2,2,7,3,1,0,9,28.34,1.0,0.0,1.7,3.04,3,11,12,2013,2013,12,14,0,77148000000.0,1.0,5
10003,3,0,2,7,1,10,1,15,38.944,4.0,0.6,-38.976,3.04,3,27,9,2013,2013,10,1,2,2472820000000.0,0.0,5
10327,3,2,2,1,22,6,1,12,63.27,3.0,0.0,30.96,3.04,3,14,8,2013,2013,8,19,0,2803290000000.0,0.0,4
11237,3,1,2,2,6,2,1,2,30.96,3.0,0.0,13.59,3.04,3,29,12,2014,2015,1,3,0,2852170000000.0,0.0,4
11335,3,0,2,6,7,2,1,10,51.6,5.0,0.0,15.9,3.04,3,17,9,2012,2012,9,23,0,3527340000000.0,0.0,4
11721,3,0,2,7,22,6,1,14,52.8,2.0,0.0,26.4,3.04,1,12,8,2013,2013,8,16,0,2803290000000.0,0.0,4
11995,3,2,2,1,22,6,1,14,45.846,2.0,0.1,8.106,3.04,3,27,9,2013,2013,10,2,0,2803290000000.0,0.0,4
14051,2,0,2,6,7,2,0,5,158.787,1.0,0.1,-0.003,3.04,3,24,12,2013,2013,12,28,0,3732740000000.0,1.0,4
18035,3,0,2,7,20,10,1,10,45.96,4.0,0.0,8.64,3.04,3,1,1,2013,2013,1,7,0,1354760000000.0,0.0,4
19692,3,2,2,6,7,2,1,3,18.54,2.0,0.0,8.1,3.04,1,28,11,2013,2013,12,2,0,3732740000000.0,0.0,4
20185,3,0,2,2,6,2,1,7,44.46,2.0,0.0,20.4,3.04,3,10,11,2011,2011,11,17,0,2861410000000.0,0.0,4
22892,2,0,2,7,11,11,1,3,88.0215,7.0,0.17,18.9315,3.04,3,5,7,2011,2011,7,10,0,892969000000.0,1.0,0
23195,3,1,2,7,18,7,1,8,21.84,4.0,0.5,0.0,3.04,1,1,11,2013,2013,11,6,1,8747773729.5,0.0,0
26181,3,1,2,9,0,8,1,10,20.331,3.0,0.1,0.621,3.04,1,8,11,2014,2014,11,12,0,1467500000000.0,0.0,0
26687,2,0,2,7,18,7,1,10,33.84,4.0,0.0,15.48,3.04,1,8,8,2014,2014,8,11,0,9297230738.0,1.0,0
29565,2,1,2,7,18,7,1,12,26.415,3.0,0.5,-2.115,3.04,1,20,3,2014,2014,3,22,1,9297230738.0,1.0,0
29654,2,1,2,4,0,8,1,3,29.889,3.0,0.1,10.269,3.04,3,4,1,2014,2014,1,7,0,1467500000000.0,1.0,0
31213,2,2,2,4,0,8,1,2,26.4,2.0,0.0,4.44,3.04,1,4,4,2014,2014,4,7,0,1467500000000.0,1.0,0
34769,3,1,2,7,23,5,2,0,18.544,2.0,0.2,3.0134,3.04,1,13,11,2014,2014,11,18,0,17527200000000.0,0.0,2
36318,3,0,2,0,23,12,2,0,72.64,2.0,0.0,21.792,3.04,3,19,12,2013,2013,12,25,0,16784800000000.0,0.0,2
37949,1,1,2,11,23,2,1,12,20.736,4.0,0.2,7.2576,3.04,1,9,9,2014,2014,9,12,0,17527200000000.0,1.0,2
38042,2,0,2,7,23,5,1,2,23.92,5.0,0.2,1.794,3.04,3,17,6,2014,2014,6,19,0,17527200000000.0,1.0,2
38182,3,0,2,7,23,5,2,0,37.056,4.0,0.2,8.8008,3.04,3,11,9,2014,2014,9,18,0,17527200000000.0,0.0,2
41603,2,0,2,7,18,0,2,0,39.54,1.0,0.0,18.18,3.04,1,2,8,2014,2014,8,4,0,9297230738.0,1.0,1
42024,3,0,2,7,18,0,1,10,45.12,4.0,0.0,8.04,3.04,1,5,6,2013,2013,6,9,0,8747773729.5,0.0,1
42607,3,2,2,7,18,0,1,2,44.94,2.0,0.0,0.0,3.04,3,24,8,2011,2011,8,29,0,8106590716.75,0.0,1
43442,3,0,2,7,18,0,1,2,50.1,2.0,0.0,3.0,3.04,3,16,8,2013,2013,8,21,0,8747773729.5,0.0,1
45727,0,0,2,7,21,4,1,12,10.5,1.0,0.6,-7.11,3.04,1,9,4,2013,2013,4,9,2,957783000000.0,1.0,3
46134,3,0,2,7,18,0,1,3,44.1,6.0,0.0,13.5,3.04,3,9,11,2012,2012,11,13,0,8709165249.0,0.0,1
47498,2,1,2,7,18,0,1,3,42.72,8.0,0.0,17.28,3.04,3,18,6,2014,2014,6,23,0,9297230738.0,1.0,1
48096,3,0,2,7,18,0,1,3,58.74,2.0,0.0,20.52,3.04,3,15,12,2011,2011,12,20,0,8106590716.75,0.0,1
49988,3,0,2,7,17,0,2,6,43.299,1.0,0.7,-56.301,3.04,3,12,10,2014,2014,10,16,2,546676000000.0,0.0,1
4878,3,0,2,7,3,1,1,1,104.96,4.0,0.0,51.36,3.04,3,11,12,2013,2013,12,15,0,77148000000.0,0.0,5
9833,3,1,2,7,18,10,1,15,35.184,2.0,0.4,-0.016,3.04,3,3,9,2012,2012,9,9,1,8709165249.0,0.0,5
1149,3,0,2,7,4,1,1,3,18.256,7.0,0.2,1.596,3.04,2,29,11,2014,2014,12,6,0,67179914027.0,0.0,5
2141,3,1,2,7,9,2,2,0,22.536,2.0,0.4,-12.424,3.03,1,17,9,2013,2013,9,21,1,18372173381.0,0.0,5
7970,3,2,2,7,14,6,1,3,39.16,2.0,0.0,10.96,3.03,1,26,6,2012,2012,6,30,0,1201090000000.0,0.0,5
3593,3,0,2,7,14,6,1,7,34.98,3.0,0.0,9.06,3.03,3,10,5,2012,2012,5,15,0,1201090000000.0,0.0,5
1930,2,2,2,7,8,2,1,10,28.8,4.0,0.0,13.2,3.03,3,19,12,2011,2011,12,24,0,46876114650.0,1.0,5
14202,3,0,2,7,6,2,1,3,120.48,4.0,0.0,22.8,3.03,3,28,11,2013,2013,12,4,0,2811080000000.0,0.0,4
14543,1,2,2,7,13,10,1,14,28.89,3.0,0.4,-14.49,3.03,3,22,9,2011,2011,9,24,1,2291990000000.0,1.0,4
15582,3,0,2,2,6,2,1,2,56.79,3.0,0.0,22.68,3.03,3,15,10,2012,2012,10,20,0,2683830000000.0,0.0,4
15649,3,1,2,1,22,6,1,2,22.248,2.0,0.1,4.428,3.03,2,25,6,2012,2012,7,1,0,2719160000000.0,0.0,4
19428,2,1,2,7,20,10,1,3,25.38,2.0,0.0,11.64,3.03,1,11,8,2013,2013,8,14,0,1354760000000.0,1.0,4
20788,0,2,2,7,0,8,1,3,23.004,2.0,0.1,-2.556,3.03,1,13,5,2014,2014,5,13,0,1467500000000.0,1.0,0
21817,1,0,2,7,11,11,1,7,34.0101,3.0,0.47,-12.8799,3.03,3,5,6,2012,2012,6,7,1,917870000000.0,1.0,0
23201,3,1,2,7,11,11,1,3,41.6826,6.0,0.17,-6.5574,3.03,3,2,8,2013,2013,8,7,0,912524000000.0,0.0,0
23605,3,2,2,7,2,7,1,2,53.4,2.0,0.0,11.7,3.03,3,29,6,2013,2013,7,4,0,9570410000000.0,0.0,0
24132,3,0,2,7,0,8,0,9,87.156,2.0,0.1,22.236,3.03,3,9,10,2013,2013,10,16,0,1576340000000.0,0.0,0
25929,3,1,2,7,10,3,1,8,42.21,3.0,0.0,11.34,3.03,3,8,10,2012,2012,10,13,0,1827640000000.0,0.0,0
25975,3,2,2,7,18,7,1,8,21.96,2.0,0.0,4.14,3.03,2,18,6,2012,2012,6,25,0,8709165249.0,0.0,0
26270,3,2,2,7,2,7,1,8,27.72,2.0,0.0,13.86,3.03,1,25,6,2012,2012,6,29,0,8532230000000.0,0.0,0
26853,1,0,2,7,11,11,1,2,19.2939,1.0,0.27,4.4739,3.03,3,9,11,2012,2012,11,11,1,917870000000.0,1.0,0
27035,2,1,2,7,18,11,1,8,21.06,2.0,0.0,0.6,3.03,1,18,8,2011,2011,8,22,0,8106590716.75,1.0,0
29866,2,0,2,7,10,3,0,5,422.73,3.0,0.0,46.44,3.03,3,12,11,2012,2012,11,17,0,1827640000000.0,1.0,0
36236,3,0,2,0,23,12,1,2,19.9,5.0,0.0,6.567,3.03,1,14,1,2011,2011,1,19,0,15542600000000.0,0.0,2
37888,3,1,2,0,23,12,1,2,34.65,3.0,0.0,9.702,3.03,3,30,4,2012,2012,5,6,0,16197000000000.0,0.0,2
39530,3,0,2,0,23,12,1,14,40.68,2.0,0.0,0.4068,3.03,3,22,9,2011,2011,9,28,0,15542600000000.0,0.0,2
39789,3,0,2,11,23,2,1,12,60.736,8.0,0.2,20.4984,3.03,3,23,10,2012,2012,10,28,0,16197000000000.0,0.0,2
40271,1,1,2,11,23,2,1,12,36.288,7.0,0.2,12.7008,3.03,3,24,11,2014,2014,11,27,0,17527200000000.0,1.0,2
40428,3,1,2,7,23,5,0,9,27.46,2.0,0.0,9.8856,3.03,3,29,5,2014,2014,6,2,0,17527200000000.0,0.0,2
43266,2,0,2,7,18,0,1,14,54.21,1.0,0.0,11.37,3.03,3,8,12,2011,2011,12,13,0,8106590716.75,1.0,1
43356,1,0,2,7,21,4,1,1,16.836,1.0,0.6,-24.414,3.03,0,4,9,2013,2013,9,6,2,957783000000.0,1.0,3
43739,3,0,2,7,21,4,1,2,18.528,1.0,0.6,-15.762,3.03,1,8,2,2013,2013,2,13,2,957783000000.0,0.0,3
45284,3,1,2,7,18,0,1,7,18.81,1.0,0.0,3.18,3.03,1,10,1,2013,2013,1,14,0,8747773729.5,0.0,1
47255,3,0,2,7,18,0,1,2,52.65,1.0,0.0,23.16,3.03,3,7,10,2011,2011,10,11,0,8106590716.75,0.0,1
48271,2,0,2,7,12,4,1,2,29.01,1.0,0.0,3.18,3.03,3,23,11,2013,2013,11,28,0,460293000000.0,1.0,3
7594,3,0,2,7,3,1,1,15,38.48,4.0,0.0,10.32,3.03,3,9,10,2012,2012,10,14,0,73141000000.0,0.0,5
624,3,1,2,10,5,2,1,15,18.4,2.0,0.0,5.32,3.03,2,20,5,2011,2011,5,27,0,20283780000.0,0.0,5
3807,0,0,2,7,18,10,1,7,75.168,8.0,0.4,-28.832,3.03,3,13,3,2013,2013,3,13,1,8747773729.5,1.0,5
5404,3,1,2,7,18,10,1,2,51.66,3.0,0.0,22.68,3.03,3,22,10,2011,2011,10,27,0,8106590716.75,0.0,5
4425,3,0,2,7,1,10,1,2,30.96,3.0,0.0,11.76,3.03,3,2,1,2014,2014,1,6,0,2456040000000.0,0.0,5
1908,2,2,2,7,4,1,1,15,25.184,2.0,0.2,8.783999999999999,3.02,3,2,7,2011,2011,7,5,0,58029750746.0,1.0,5
9000,3,0,2,7,3,1,1,12,52.92,3.0,0.0,17.94,3.02,3,18,11,2011,2011,11,23,0,68990000000.0,0.0,5
11036,3,0,2,7,13,10,1,3,50.34,1.0,0.0,3.0,3.02,3,17,7,2012,2012,7,21,0,2087080000000.0,0.0,4
12007,1,0,2,7,13,10,1,8,55.65,5.0,0.0,3.75,3.02,3,9,11,2012,2012,11,12,0,2087080000000.0,1.0,4
14920,3,2,2,7,20,10,1,2,38.4,2.0,0.0,8.82,3.02,3,17,2,2014,2014,2,22,0,1369400000000.0,0.0,4
15092,3,0,2,7,6,2,1,10,43.65,5.0,0.0,13.5,3.02,3,2,12,2014,2014,12,8,0,2852170000000.0,0.0,4
15298,3,0,2,6,7,2,1,2,30.15,3.0,0.0,14.76,3.02,3,13,12,2013,2013,12,18,0,3732740000000.0,0.0,4
18747,1,1,2,1,22,6,1,14,17.97,1.0,0.0,4.11,3.02,1,20,11,2014,2014,11,23,0,3087170000000.0,1.0,4
19389,3,2,2,2,6,2,1,14,44.55,3.0,0.1,7.38,3.02,3,29,5,2013,2013,6,2,0,2811080000000.0,0.0,4
21123,3,0,2,7,2,7,1,10,24.0,2.0,0.0,10.8,3.02,1,17,12,2012,2012,12,21,0,8532230000000.0,0.0,0
21149,1,0,2,7,18,11,1,3,16.2348,4.0,0.17,3.5148,3.02,1,11,6,2014,2014,6,13,0,9297230738.0,1.0,0
28045,1,0,2,9,0,8,1,12,161.514,6.0,0.1,53.694,3.02,3,10,1,2011,2011,1,11,0,1397910000000.0,1.0,0
31657,1,1,2,7,23,10,1,10,20.7,2.0,0.0,9.936,3.02,1,9,3,2014,2014,3,12,0,17527200000000.0,1.0,2
34167,3,1,2,7,23,12,1,12,74.352,3.0,0.2,23.235,3.02,3,22,3,2011,2011,3,26,0,15542600000000.0,0.0,2
34277,3,0,3,8,23,5,0,9,43.29600000000001,2.0,0.2,4.3296,3.02,3,12,6,2012,2012,6,17,0,16197000000000.0,0.0,2
34333,3,0,2,7,23,10,1,2,56.3,2.0,0.0,15.764,3.02,3,11,6,2012,2012,6,16,0,16197000000000.0,0.0,2
34924,2,2,2,0,23,12,2,0,36.32,1.0,0.0,10.896,3.02,3,20,5,2014,2014,5,22,0,17527200000000.0,1.0,2
36526,2,0,2,0,23,12,1,3,14.624,2.0,0.2,5.1184,3.02,1,20,3,2014,2014,3,23,0,17527200000000.0,1.0,2
36833,1,0,2,7,23,10,1,3,11.67,3.0,0.0,5.6016,3.02,1,7,6,2013,2013,6,8,0,16784800000000.0,1.0,2
37929,2,2,2,7,23,2,1,1,54.48,1.0,0.0,15.2544,3.02,1,7,5,2013,2013,5,9,0,16784800000000.0,1.0,2
39651,3,1,3,8,23,5,1,3,64.2,5.0,0.7,-44.94,3.02,3,4,5,2014,2014,5,9,2,17527200000000.0,0.0,2
41625,3,2,2,7,17,0,2,0,33.786,1.0,0.7,-22.524,3.02,3,4,6,2013,2013,6,9,2,508693000000.0,0.0,1
43290,3,0,2,7,18,4,1,12,27.78,1.0,0.0,6.93,3.02,1,30,6,2014,2014,7,4,0,9297230738.0,0.0,3
44341,1,1,2,7,18,4,1,12,19.8,1.0,0.0,0.0,3.02,3,4,11,2014,2014,11,5,0,9297230738.0,1.0,3
48502,2,0,2,7,18,4,1,1,53.46,1.0,0.0,17.1,3.02,1,12,4,2012,2012,4,14,0,8709165249.0,1.0,3
49135,3,0,2,7,21,4,1,1,28.416,1.0,0.6,-42.624,3.02,1,23,8,2013,2013,8,27,2,957783000000.0,0.0,3
49881,3,2,2,7,18,0,1,10,41.76,6.0,0.0,9.18,3.02,3,26,8,2014,2014,8,30,0,9297230738.0,0.0,1
50074,3,0,2,7,17,0,2,6,43.28100000000001,1.0,0.7,-92.34899999999999,3.02,3,4,3,2011,2011,3,8,2,404994000000.0,0.0,1
4463,3,1,2,7,3,1,2,0,26.5,1.0,0.0,0.52,3.02,2,18,1,2013,2013,1,24,0,77148000000.0,0.0,5
4423,1,0,2,7,14,6,1,10,38.9,5.0,0.0,4.6,3.02,1,21,3,2011,2011,3,22,0,1180490000000.0,1.0,5
1174,3,0,2,7,18,1,1,8,58.2,6.0,0.0,12.12,3.02,3,18,11,2013,2013,11,23,0,8747773729.5,0.0,5
1382,1,0,2,7,1,10,1,3,15.24,3.0,0.0,6.06,3.01,1,20,4,2012,2012,4,21,0,2465230000000.0,1.0,5
3284,3,0,2,7,1,10,2,11,161.36,2.0,0.0,12.88,3.01,3,24,6,2013,2013,6,28,0,2472820000000.0,0.0,5
13902,3,1,2,7,6,2,1,15,87.84,2.0,0.0,32.46,3.01,3,3,8,2011,2011,8,7,0,2861410000000.0,0.0,4
14592,1,2,2,1,22,6,1,3,110.64,8.0,0.0,40.8,3.01,3,11,8,2014,2014,8,12,0,3087170000000.0,1.0,4
20201,3,0,2,7,18,2,1,14,39.6,3.0,0.5,0.0,3.01,1,28,11,2014,2014,12,3,1,9297230738.0,0.0,4
22121,2,0,2,7,11,11,1,3,21.414,2.0,0.17,6.173999999999999,3.01,3,5,12,2011,2011,12,10,0,892969000000.0,1.0,0
22571,3,2,2,7,0,8,1,7,35.748,2.0,0.4,-23.832,3.01,3,19,12,2013,2013,12,24,1,1576340000000.0,0.0,0
29700,2,2,2,7,11,11,1,10,31.9272,8.0,0.47,-20.6328,3.01,3,13,12,2014,2014,12,17,1,890815000000.0,1.0,0
29977,2,2,2,7,2,7,1,15,66.84,4.0,0.0,2.64,3.01,1,27,3,2014,2014,3,31,0,10475700000000.0,1.0,0
30454,3,1,2,4,0,8,1,3,33.3,2.0,0.0,8.94,3.01,3,30,5,2012,2012,6,4,0,1546510000000.0,0.0,0
30479,3,0,2,9,0,8,1,8,45.216,4.0,0.4,-4.584,3.01,3,18,11,2014,2014,11,22,1,1467500000000.0,0.0,0
32148,2,1,2,0,23,12,1,12,38.88,6.0,0.0,18.6624,3.01,3,21,6,2013,2013,6,26,0,16784800000000.0,1.0,2
32187,3,0,2,5,23,5,1,3,51.312,3.0,0.2,18.6006,3.01,3,21,6,2014,2014,6,27,0,17527200000000.0,0.0,2
32669,2,0,2,0,23,12,1,10,29.6,2.0,0.0,14.8,3.01,3,1,4,2011,2011,4,6,0,15542600000000.0,1.0,2
32705,3,0,1,5,23,5,0,9,39.98,2.0,0.0,9.995,3.01,3,3,9,2013,2013,9,7,0,16784800000000.0,0.0,2
38610,3,0,2,7,23,10,1,2,37.376,8.0,0.2,7.4752,3.01,3,9,10,2012,2012,10,13,0,16197000000000.0,0.0,2
40902,3,1,2,7,23,5,2,0,70.72,4.0,0.2,-6.188,3.01,3,5,11,2014,2014,11,10,0,17527200000000.0,0.0,2
41128,2,0,2,11,23,2,0,9,8.624,7.0,0.6,-2.5872,3.01,0,16,12,2011,2011,12,18,2,15542600000000.0,1.0,2
41554,3,1,2,7,18,4,1,2,26.4,2.0,0.0,0.48,3.01,2,6,7,2013,2013,7,12,0,8747773729.5,0.0,3
45531,2,2,2,7,18,0,1,12,31.2,1.0,0.0,3.42,3.01,1,29,7,2013,2013,8,1,0,8747773729.5,1.0,1
45859,1,1,2,7,18,9,1,2,15.12,1.0,0.0,5.43,3.01,3,1,5,2013,2013,5,3,0,8747773729.5,1.0,2
48367,0,2,2,7,18,0,1,2,11.37,1.0,0.0,2.61,3.01,0,6,10,2014,2014,10,6,0,9297230738.0,1.0,1
5374,2,1,2,7,14,6,1,7,28.52,2.0,0.0,13.96,3.01,3,21,9,2013,2013,9,24,0,1274440000000.0,1.0,5
1420,3,0,2,7,18,10,1,7,32.868,3.0,0.4,-13.152,3.01,3,7,1,2013,2013,1,13,1,8747773729.5,0.0,5
1006,3,0,2,7,18,10,1,8,33.52,4.0,0.0,6.32,3.01,3,6,12,2012,2012,12,12,0,8709165249.0,0.0,5
4764,2,0,2,7,4,1,1,2,23.84,1.0,0.2,2.98,3.01,3,10,11,2014,2014,11,14,0,67179914027.0,1.0,5
6772,3,0,2,7,14,6,0,5,51.424,2.0,0.2,-4.536,3.01,3,14,11,2013,2013,11,19,0,1274440000000.0,0.0,5
1744,3,2,2,7,9,2,1,2,55.584,3.0,0.4,-12.096,3.01,3,12,10,2012,2012,10,17,1,18400538859.0,0.0,5
2619,1,1,2,7,1,10,1,2,16.7,1.0,0.0,7.5,3.01,3,19,9,2013,2013,9,22,0,2472820000000.0,1.0,5
9667,1,2,2,7,18,2,1,10,15.444,3.0,0.4,2.004,3.01,1,31,12,2012,2013,1,1,1,8709165249.0,1.0,5
8948,3,0,2,7,18,10,1,12,49.44,3.0,0.0,19.74,3.0,3,5,8,2011,2011,8,10,0,8106590716.75,0.0,5
5706,3,2,2,7,16,2,1,2,62.12,2.0,0.0,31.04,3.0,3,25,10,2012,2012,10,29,0,10532006608.0,0.0,5
1180,3,1,2,7,14,6,1,7,64.3,5.0,0.0,12.8,3.0,3,13,11,2014,2014,11,17,0,1315350000000.0,0.0,5
2565,2,2,2,7,14,6,1,3,16.08,4.0,0.0,4.64,3.0,1,23,4,2013,2013,4,28,0,1274440000000.0,1.0,5
17214,3,0,2,2,6,2,1,3,31.59,3.0,0.0,7.2,3.0,3,31,3,2014,2014,4,4,0,2852170000000.0,0.0,4
19521,3,1,2,2,6,2,1,3,50.4,5.0,0.0,23.1,3.0,3,8,12,2011,2011,12,13,0,2861410000000.0,0.0,4
20364,3,0,2,7,10,3,1,8,49.59,3.0,0.0,12.33,3.0,3,15,9,2011,2011,9,20,0,1823050000000.0,0.0,0
20838,3,0,2,7,0,8,1,10,30.456,3.0,0.1,12.456,3.0,1,11,8,2014,2014,8,15,0,1467500000000.0,0.0,0
21989,2,1,2,7,0,8,1,7,14.76,2.0,0.4,-7.14,3.0,0,9,5,2013,2013,5,11,1,1576340000000.0,1.0,0
25776,2,0,2,9,0,8,1,3,34.83,3.0,0.1,11.97,3.0,3,6,11,2014,2014,11,10,0,1467500000000.0,1.0,0
27186,2,0,2,7,11,11,1,7,31.323,2.0,0.47,1.143,3.0,3,20,8,2012,2012,8,25,1,917870000000.0,1.0,0
27976,1,2,2,7,2,7,1,12,40.59,3.0,0.0,12.96,3.0,3,2,4,2014,2014,4,4,0,10475700000000.0,1.0,0
29840,3,0,2,7,18,7,1,14,22.29,1.0,0.0,3.99,3.0,1,14,8,2014,2014,8,18,0,9297230738.0,0.0,0
31944,3,1,2,7,23,12,1,1,30.144,2.0,0.2,3.0144,3.0,2,2,4,2013,2013,4,9,0,16784800000000.0,0.0,2
36803,0,0,0,0,23,12,1,12,61.96,2.0,0.0,27.882,3.0,0,9,10,2013,2013,10,9,0,16784800000000.0,1.0,2
38417,3,1,2,7,23,10,1,3,67.194,1.0,0.7,-51.5154,3.0,3,21,1,2011,2011,1,27,2,15542600000000.0,0.0,2
41538,2,2,2,7,12,4,1,3,16.74,2.0,0.0,6.18,3.0,1,30,6,2014,2014,7,3,0,432687000000.0,1.0,3
45826,2,2,2,7,17,0,1,2,15.408,1.0,0.7,-26.202,3.0,0,3,7,2013,2013,7,6,2,508693000000.0,1.0,1
46124,2,1,2,7,18,0,1,7,47.82,1.0,0.0,10.98,3.0,3,2,4,2014,2014,4,4,0,9297230738.0,1.0,1
48280,3,0,2,7,21,4,0,5,24.828,1.0,0.6,-13.662,3.0,2,9,1,2014,2014,1,15,2,938953000000.0,0.0,3
48823,2,0,2,7,18,4,1,14,24.0,1.0,0.0,2.88,3.0,3,5,5,2011,2011,5,9,0,8106590716.75,1.0,3
49911,3,0,2,7,18,4,1,2,54.9,1.0,0.0,9.87,3.0,3,10,5,2011,2011,5,17,0,8106590716.75,0.0,3
50905,2,0,2,7,17,0,2,13,22.365,1.0,0.7,-39.525,3.0,0,27,9,2013,2013,9,30,2,508693000000.0,1.0,1
2168,1,0,2,7,9,2,1,2,26.46,3.0,0.4,-5.76,3.0,1,19,9,2014,2014,9,21,1,19618567250.0,1.0,5
4264,0,0,2,7,14,6,1,15,30.94,1.0,0.0,0.0,3.0,1,3,10,2014,2014,10,3,0,1315350000000.0,1.0,5
7544,2,2,2,7,18,1,1,8,28.32,3.0,0.0,14.16,3.0,3,3,12,2013,2013,12,5,0,8747773729.5,1.0,5
4365,3,0,2,7,3,1,1,14,65.28,2.0,0.0,20.2,3.0,1,17,6,2014,2014,6,22,0,80656000000.0,0.0,5
9356,2,0,2,7,14,6,1,10,43.7,5.0,0.0,5.2,3.0,1,25,10,2011,2011,10,27,0,1180490000000.0,1.0,5
175,3,0,2,7,14,6,2,0,56.2,2.0,0.0,15.16,2.99,2,22,3,2013,2013,3,28,0,1274440000000.0,0.0,5
9999,3,0,2,7,1,10,1,2,28.64,2.0,0.6,-31.52,2.99,1,15,10,2012,2012,10,20,2,2465230000000.0,0.0,5
3721,0,0,2,7,1,10,1,12,67.86,3.0,0.0,1.32,2.99,3,24,2,2011,2011,2,24,0,2616160000000.0,1.0,5
8714,2,0,2,7,18,2,1,8,18.288,4.0,0.4,-3.072,2.99,0,6,1,2014,2014,1,8,1,9297230738.0,1.0,5
